timestamp,pattern_name,mutation_type,fitness_gain,generation,run_id
20250805_163335,rand_00YONAPXZE,inversion,-0.0227730572568463,8,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,0.0028009969786352,8,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.0328599970143143,8,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0150171757371931,8,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0134195826644158,8,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,0.0147200974861927,8,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,0.0028009969786352,8,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0160572072067394,8,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.008950572870602,8,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0405180598476444,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0497437762652189,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0633446386539111,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0229800765692694,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0241452288633526,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0256467545215638,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0633446386539111,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0321605963434774,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0335913959115016,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0362342666427889,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0352382187047142,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0633446386539111,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.0315916112227721,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.0421414636294569,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,0.008690245319859,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.0817616104336168,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0633446386539111,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-0.0039042877300999,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0134717080799825,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.06779811062513,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,0.0011769983474796,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0633446386539111,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0320176486584513,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0134717080799825,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0090271058194418,9,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0462709478223539,10,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0349508220590336,10,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0148584496229059,10,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0234365476183756,10,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,scramble,-0.0792980361644809,10,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0012733965216475,10,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0242190192142467,10,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0163277690821695,10,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-0.0636649156706504,10,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0557890470925573,10,rand_00YONAPXZE_20250805_163335
